Gene name	NCBI gene ID	UniProtKB Gene Name ID	UniProtKB Gene Name symbol
Gm24419			
Gm22800			
Mir297a-4			
Gm23669			
AC140325.3	624931		
Gm22516			
Mir92b			
Gm22897			
Mir7214			
Gm22599			
Vmn1r186	100039479		
Gm24647			
Gm7735	102637417	D3YX18	Gm7735
Gm44466			
Gm24848			
Gm23180			
Gm26620		Q9CY65	Gm26620
Gm25419			
Gm26269			
Gm44453			
Gm24617			
Gm26073			
Gm23296			
Gm23341			
Gm10772		F7AIG4	Gm10772
Gm24729			
Gm22535			
Gm22818			
Gm24593			
Gm25332			
Gm25911			
Gm24851			
Gm24305			
Gm26147			
Mir5114			
Gm24925			
Gm22865			
Mir7680			
Gm26348			
Mir7003			
Gm22622			
Gm20730		A0A075B5J6	Gm20730
Gm27684			
Gm22803			
Mir7090			
Gm25721			
n-R5s157			
Gm24917			
Gm25136			
Mir140			
Gm26184			
Gm25515			
Gm22879			
Gm23901			
Gm24855			
Mir6237			
Gm24646			
Gm22562			
Gm23735			
Gm22875			
Mir743			
Gm26026			
Gm22929			
Gm23977			
Snord58b			
Gm25672			
Gm23517			
Mir466e			
Gm26119			
Mir5619			
Gm23268			
Gm25896			
Gm24607			
Gm24578			
Gm22200			
Gm22302			
Gm24363			
Mir1949			
Mir504			
Gm47292			
Gm22187			
Gm22381			
Gm26404			
n-R5s124			
Mir187			
n-R5s47			
Mir6977			
Mir669a-12			
Gm44387			
Snord70			
Gm25180			
Gm22371			
Gm25646			
Gm23790			
Mir20a			
Gm24957			
Gm25500			
Gm23813			
Gm25681			
Mir7243			
Vmn2r122	22308	Q8CFT4	Vmn2r122
Vmn2r122	22308	O35190	Vmn2r122
Gm25757			
Gm25104			
Gm24570			
Gm26107			
Gm22794			
Gm21962		L7N280	Gm21962
Gm23429			
Gm27985			
Gm25756			
Gm22048			
Mir6915			
Mir6975			
Mir132			
Mir28b			
Mir147			
Gm25690			
Mir7063			
Gm25051			
Gm25901			
Gm24449			
Gm22411			
Gm21028		J3QMU9	Gm21028
Gm25142			
Gm22482			
Gm22747			
Gm23537			
Gm22084			
Gm2348			
Gm23364			
Gm22507			
Gm23723			
Gm26491			
Gm24105			
Gm25931			
Gm24865			
Mir153			
Mir3960			
Gm27975			
Gm25144			
Gm25815			
Mir3112			
Gm26406			
Gm24552			
Gm44391			
Gm25736			
Gm26270			
Mir6388			
Gm25481			
Gm25060			
Mir6387			
Gm17304		F6VDB5	Gm17304
Mir6344			
Gm22271			
n-R5s77			
n-R5s154			
Gm25560			
Gm24982			
Mir6241			
Gm22583			
Gm27636			
Gm22499			
Mir680-1			
Gm17528			
Mir7036b			
Mir138-2			
Gm22786			
Gm23990			
Gm27392			
Gm26355			
Gm23415			
Mir294			
Gm22810			
Gm24221			
Gm25918			
Gm25449			
Gm22683			
Gm23681			
Gm22981			
Gm23233			
Mir3472			
Mir6931			
Mir6378			
Mir31			
Gm22204			
Mir6954			
Gm23447			
Gm24022			
Scarna8			
Mir883a			
Gm28023			
Gm22769			
Gm25924			
Gm25328			
Gm23187			
Gm25205			
Mir5136			
Gm27868			
Gm23577			
Gm26416			
Gm22655			
Gm22797			
Gm25976			
Gm23850			
Gm10801		F7C7Q0	Gm10801
Gm24811			
Gm22255			
Mir27a			
Gm22661			
Gm24940			
Gm25311			
Gm22328			
Mir3100			
Gm25359			
Mir878			
Gm22323			
Mir467a-6			
Mir7223			
Gm24967			
Gm24165			
Gm23213			
Gm27881			
Gm24719			
Mir7088			
Gm24524			
Gm23627			
Gm26089			
Gm44491			
Gm22948			
AC123873.2	100041712		
Gm25483			
Ndufab1-ps			
Gm47298			
Gm22109			
Gm22977			
Mir8106			
Gm23206			
Gm24608			
Gm25042			
Gm25171			
Gm24682			
Gm22459			
Gm24465			
Gm47313			
Gm26264			
Mir7672			
Gm24763			
Mir5131			
Mir7019			
n-R5s122			
Gm26414			
Gm24966			
Gm22078			
Mir7013			
n-R5s12			
Gm27579			
Mir1195			
Gm22347			
Gm25306			
Gm26504			
Gm22617			
Gm22393			
Gm24186			
Gm26324			
Gm27450			
Mir216c			
Gm22923			
Mir7668			
Gm21738		J3QP72	Gm21738
n-R5s110			
Gm24407			
Mir455			
Mir466b-6			
Mir7686			
Gm24540			
Gm23020			
Gm24611			
Gm23015			
Gm23407			
Gm27289			
Gm23891			
Mir1963			
Gm25617			
Gm26149			
Gm27406			
Gm25548			
Gm24422			
Gm23520			
Gm26438			
Gm22214			
Gm23037			
Mir297a-2			
Mir338			
Gm26035			
Gm22454			
Snord116l6			
Gm27530			
Gm23171			
Gm28000			
n-R5s175			
Gm23084			
Gm26429			
Gm22632			
Gm25803			
Gm27959			
Gm26096			
Gm22452			
Mir374c			
Gm25926			
Gm24273			
Gm24522			
Gm27833			
Gm23147			
n-R5s58			
Gm22132			
AC133103.5			
Mir1905			
n-R5s139			
Gm22624			
Mir432			
Mir8093			
Gm24556			
AC163611.2	100041806	Q5XK27	C87414
Gm25420			
Gm24008			
Mir467c			
Tsr3	68327	Q5HZH2	Tsr3
Mir6973a			
Snord52			
Mir196a-2			
Gm24382			
Gm24219			
Gm22288			
Snora5c			
Gm47309			
Gm26173			
Gm26011			
Gm10271		F6WY25	Gm10271
Mir190a			
Gm23512			
Gm44357			
Gm25220			
Gm23493			
Gm25611			
Mir872			
Gm26402			
Gm22417			
A930035D04Rik			
Gm22659			
n-R5s14			
Mir3091			
Gm23762			
Gm25996			
Gm24669			
Gm24581			
Gm25427			
Gm25509			
Gm44338			
Gm22133			
1700018M17Rik			
Gm22560			
Gm27867			
Gm27393			
Gm44304			
Gm23302			
Mir684-1			
Gm22420			
Gm25375			
Gm22901			
Gm23855			
Gm3286	665290	E9PVT6	Gm3286
Gm26086			
Gm23571			
Gm25199			
Gm22350			
Gm23959			
Gm26415			
Gm23702			
Gm47299			
Gm22966			
Gm27845			
Gm25105			
n-R5s219			
Snord35a			
Gm25110			
Gm21905		J3QJV5	Gm21905
Mir135b			
Gm25971			
Gm22842			
CAAA01165726.1			
Gm22341			
Mir3967			
Gm25126			
Mir7038			
Gm24246			
Gm25054			
Gm23336			
Gm24935			
Gm26028			
Gm25269			
Gm10715		J3QP74	Gm10715
Gm10715		J3QMT9	Gm10715
Gm25407			
Gm22107			
Rn7sk			
Gm22269			
Mir759			
Gm24609			
Gm26170			
Mir6397			
Mir873a			
Gm25942			
Gm27512			
n-R5s209			
Gm44480			
Gm26505			
Gm22421			
Gm27931			
Gm27811			
Gm10205			
AC126035.1			
Gm24328			
Gm22963			
Mir24-2			
Gm27348			
Gm26483			
Gm24022			
Gm27375			
Mir16-1			
Gm25150			
Mir1900			
Gm26419			
Gm27894			
Gm25684			
Gm23049			
Gm23608			
Gm26455			
Mir133c			
1700024J04Rik			
Gm25728			
Gm22473			
Gm24678			
CR974586.5			
Gm24749			
Mir3961			
Gm23562			
Gm27500			
Mir5122			
Gm23709			
Mir592			
Gm22123			
Gm22749			
Gm17662			
Gm24830			
Gm25101			
Gm23128			
Mir343			
n-R5s143			
Mir7058			
Mir7653			
Gm17581			
Gm24698			
Mir6539			
Mir381			
Gm22270			
Mir1906-1			
Gm27369			
Gm25140			
Mir101c			
Zakit			
Gm22251			
Gm24443			
Gm27686			
Gm23879			
Gm24203			
A930002H24Rik		Q8C8Y3	A930002H24Rik
Gm26132			
Gm24231			
Gm26029			
Mir28c			
Gm24259			
Gm22679			
Mir335			
Gm22891			
Mir7073			
Gm27460			
Mir24-1			
Gm44324			
Gm22619			
Gm22320			
Gm26371			
Gm23521			
Mir301			
Gm23772			
AC149090.1			
Gm23241			
Mir3473c			
Gm24169			
Gm23045			
Mir6392			
Gm23940			
Mir1249			
Mir96			
Gm26279			
Gm23422			
Gm22423			
Gm24100			
Mir598			
Gm22645			
Gm25742			
Gm22026			
Mir344d-1			
Gm25973			
Gm25020			
Gm22009			
Gm22553			
Gm23441			
Mir150			
Gm23979			
Gm22828			
Mir291a			
Gm23202			
Gm24653			
Gm24095			
Gm22010			
Gm26180			
Gm23545			
Snora21			
Mir181d			
Mir6994			
Gm22344			
Gm44484			
Mir3969			
Gm25546			
Gm26074			
Mir26a-1			
Gm24673			
Gm24541			
Snord2			
Gm26497			
Snora68			
Mir7222			
Gm25510			
Gm23760			
Gm25948			
Gm23232			
Gm27694			
n-R5s134			
Gm22046			
Gm24224			
Gm23812			
Gm25790			
Gm21882		J3QN86	Gm21882
Gm24960			
Gm25830			
Gm22775			
Gm25964			
Gm24067			
Gm23853			
Gm24042			
Gm22983			
Gm25320			
Mir1892			
Gm25885			
Mir6516			
Mir5108			
Gm22603			
Gm23781			
Gm25704			
Gm22638			
Gm25921			
Gm22876			
Gm24869			
Gm22685			
Gm25784			
Gm25123			
Gm23230			
Mir9-1			
Mir205			
Gm23026			
Gm27675			
Mir6900			
Gm23640			
Gm26151			
Gm26228			
Gm25797			
Mir219c			
Gm24473			
Gm27343			
Mir5046			
Gm23221			
Mir125b-2			
Gm26395			
Gm24613			
Mir683-1			
Gm26047			
Gm24752			
Mir486			
Gm23391			
Gm23909			
Gm23540			
Gm23575			
Gm25248			
Gm23108			
Gm27529			
Snord37			
Gm22784			
Gm24039			
Gm24675			
Gm23392			
Gm27775			
Gm26436			
Mir1951			
Gm23469			
Mir6955			
Gm23568			
Mir376a			
Gm22582			
Gm24790			
Gm26084			
Gm23945			
Gm22220			
Gm26080			
Gm22601			
Gm22206			
Gm23008			
Gm24228			
Gm23983			
Gm24868			
Gm44481			
Gm23163			
Mir6380			
Gm23792			
Gm24937			
Gm24973			
Gm24401			
Gm25499			
Gm24325			
Mir434			
Gm22025			
Gm23999			
Gm23185			
Gm24680			
n-R5s220			
Gm23262			
Gm44403			
Gm23152			
Gm25801			
Gm24622			
Gm23426			
Gm47310			
Gm25195			
Mir1192			
Mir876			
Gm26393			
Gm22277			
Gm24480			
Mir879			
n-R5s45			
Gm26345			
Rnu1b2			
n-R5s65			
Gm22907			
Gm24068			
Mir124a-3			
Gm25465			
Gm24861			
Gm23737			
Gm23516			
Gm25139			
Gm24513			
Gm24762			
Mir7033			
Gm23726			
Gm22652			
Gm22505			
Gm25642			
Mir7068			
Gm22130			
Mir210			
Snord71			
Gm25541			
Gm26148			
Gm25845			
Gm22043			
Gm25962			
n-R5s161			
Gm24959			
Gm23066			
Mir30e			
Gm24809			
Gm25056			
Gm22500			
n-R5s115			
Gm25265			
Gm24835			
Gm24314			
Mir6370			
Gm23154			
Mir201			
Gm22681			
n-R5s18			
n-R5s185			
Gm22227			
Gm25647			
Gm25619			
Mir467a-2			
Gm25077			
Mir6917			
Gm25438			
Mir3109			
Snora35			
Gm24787			
n-R5s120			
Gm22699			
Gm22827			
Gm23057			
Gm23369			
Mir340			
Gm47280			
AC123873.3			
Gm26379			
Gm27337			
Mir7116			
Mir6985			
Gm25307			
Gm23840			
Gm27458			
Gm23551			
Gm22463			
Mir18b			
Snord73a			
Gm22834			
Gm26397			
Gm25472			
Gm22515			
Gm23410			
Gm22160			
Gm22541			
Gm24987			
Gm23430			
Mir6913			
Gm25745			
Gm25388			
Gm26256			
Gm24517			
Gm17604		E9QAD7	Gm17604
Gm23246			
Gm26391			
Gm22135			
Gm47276			
Gm26087			
Gm24961			
Mir7682			
Mir2136			
Gm22389			
Gm24628			
Gm23214			
Gm25987			
Gm26289			
Gm22866			
Gm25244			
Gm23610			
Gm24420			
Gm17720			
Gm27999			
Mir3060			
Gm23468			
Gm21839			
Gm49403		J3QPQ6	Gm49403
n-R5s103			
Mir7237			
Gm25522			
Gm23893			
Gm26469			
Gm25473			
Mir3963			
Gm27702			
Gm22248			
Mir30b			
Snord88c			
Gm22534			
Mir7241			
1810049J17Rik		Q3V2G9	1810049J17Rik
Gm26268			
Rnu3b2			
Gm22651			
Mir8095			
Gm44305			
Mir6916			
Gm22633			
Gm23111			
Gm24733			
Gm24147			
Gm23314			
Gm25327			
Gm47279			
Gm27553			
Gm25774			
Gm22613			
Gm27525			
Gm25229			
Gm23362			
Mir1839			
Gm25519			
Gm25925			
Mir3965			
Gm22154			
Gm22369			
Gm24986			
Gm23431			
Gm24534			
Gm25177			
Gm24926			
Gm25043			
Mir540			
Gm24369			
Gm26098			
Gm25368			
Gm26023			
Mir3473f			
Gm26177			
Mir6362			
n-R5s93			
Gm25017			
Mir148b			
Mir139			
Gm23849			
Gm25525			
Gm47307			
Gm22523			
Gm24587			
Gm22256			
n-R5s13			
Mir1896			
Gm25402			
Gm23927			
Gm44393			
Gm22757			
Gm23925			
Gm22725			
Mir5119			
Mir194-1			
Gm23985			
Gm25260			
Gm27857			
Mir181b-2			
Mir7655			
Mir568			
Mir6538			
Gm22428			
Gm23689			
Gm23982			
Mir8105			
Mir6961			
Snora41			
Vaultrc5			
Gm24965			
Gm22494			
Gm24686			
Gm22478			
Gm22353			
Gm25533			
Mir7052			
Gm23894			
Mir6366			
Mir7025			
Scarna17			
Mir5107			
Mir1191			
Gm25395			
Mir7662			
Mir297c			
Gm26463			
Gm25945			
Gm26110			
Mir6414			
Gm27611			
Gm26427			
Gm23481			
Gm25592			
Gm23076			
Gm23299			
Gm23090			
Gm24288			
Gm22593			
Gm27976			
Gm26046			
Mir6914			
Gm25460			
Gm24776			
Gm25881			
Gm22340			
Gm25176			
Gm24244			
Gm24044			
Gm23126			
Mir721			
Gm24319			
Gm24488			
Gm22995			
Gm23237			
Gm26185			
Gm23731			
Gm23129			
Mir672			
Gm25753			
Gm24942			
Gm24666			
Gm27415			
Gm26423			
Mir8113			
Gm23984			
Mir686			
Gm23902			
Gm27325			
Mir7036			
Gm27934			
Gm23863			
Mir1897			
Gm23445			
Gm27942			
Gm22958			
Gm25605			
Gm25280			
Gm24655			
Gm22992			
Gm26435			
Gm26137			
Gm26273			
Gm24949			
Gm26037			
Gm23651			
Gm23754			
Gm27350			
Mir5624			
Gm25787			
Gm24463			
Gm27700			
Gm25413			
Gm24202			
Gm23583			
Gm24650			
Gm24914			
Mir344d-2			
Mir6942			
Gm27404			
Mir3094			
Snord13			
Ccl19	100039053	O70460	Ccl19
Ccl19	100039053	Q548P0	Scya19
Gm27910			
Gm27360			
Gm24971			
Gm27747			
Mir3470a			
n-R5s32			
n-R5s24			
Gm22829			
Gm23069			
Gm23854			
Gm24311			
n-R5s152			
Gm24141			
Gm26001			
Gm24765			
Gm24043			
Gm23419			
Gm24056			
Gm25364			
Gm23933			
Gm25759			
Gm23306			
Gm2531			
Gm23657			
Gm24168			
Gm44457			
Mir6396			
Gm23264			
Gm22304			
Gm22634			
Gm24575			
Gm27878			
Gm22903			
Gm25183			
Gm22764			
Mir5135			
Gm24196			
n-R5s207			
Gm27786			
Gm25209			
Gm27619			
Mir7685			
Gm44468			
Gm10945			
Gm23010			
Mir182			
Mir6939			
Gm25702			
Gm22196			
n-R5s63			
Mir500			
Gm26032			
Gm24481			
Gm25692			
Gm23145			
Gm6467			
Gm24930			
AC234645.1			
Gm24393			
Gm25286			
Gm27471			
Mir5626			
Gm25175			
Gm22732			
Mir33			
n-R5s106			
Gm26356			
Mir707			
Gm26368			
Gm22203			
Mir6903			
Gm25240			
Snora73a			
Gm25037			
Gm24446			
Gm24871			
Gm22192			
Gm17606		F6ZL36	Gm17606
Gm26072			
Gm24127			
Mir8107			
Gm23060			
Gm22591			
Mir7b			
Gm26263			
Gm10491		D3YU47	Gm10491
Gm21886		J3QJU9	Gm21886
Gm25323			
Gm22586			
Gm22449			
Snord66			
Gm23293			
Mir7024			
Gm24500			
Gm25888			
Mir92-2			
Gm22332			
AC102264.1	100039499		
Gm10580			
Gm24085			
Gm26275			
Gm23987			
Gm24921			
Mir539			
Gm24599			
Gm25544			
Gm22895			
n-R5s9			
Gm24968			
Gm27468			
Gm27598			
Gm24295			
Gm44328			
Mir3080			
Gm21797		J3QNW5	Gm21797
Gm26254			
Mir503			
Gm25848			
Gm21828		A8HG57	Srsy
Gm22862			
Mir6353			
Mir453			
Gm23115			
Mir3106			
Gm26162			
Gm22833			
Gm22343			
Gm22183			
Mir6335			
Gm27980			
Mir7055			
Gm25461			
Gm5705			
Gm23319			
Gm3550		W4VSN7	Gm3550
Mir673			
Zc3h11a	70579	Q6NZF1	Zc3h11a
Zc3h11a	70579	Q3UL31	Zc3h11a
Gm23811			
Gm23829			
Gm25223			
Gm10283		Q8C3L5	Gm10283
Gm23056			
n-R5s73			
Gm25121			
Mir5128			
Gm26387			
Gm22186			
Gm23916			
Gm22979			
Gm44498			
Mir6418			
Gm23064			
Mir468			
Gm24639			
Gm24878			
Gm10025			
Gm23275			
Gm22626			
Gm9747		Q810H1	Gm9747
Rprl1			
Mir7009			
Mir3971			
Gm23926			
Gm25100			
Gm25279			
Gm24307			
Gm24536			
Mir669a-7			
Gm10042			
Gm22893			
Mir3072			
Snord64			
Gm22510			
Gm24559			
Mir6933			
Gm27457			
Gm25069			
Srsy		A8HG57	Srsy
Mir1938			
Gm26251			
Gm22071			
Gm22228			
Gm24352			
Gm25170			
Gm24838			
Gm23936			
Gm25203			
Gm23311			
Fam122a	68034	Q9DB52	Fam122a
Gm23492			
Gm26045			
4933409K07Rik		Q6GQS8	Gm21093
Scarna6			
Gm25627			
Mir3547			
Snora74a			
Gm23505			
Gm25350			
Gm24994			
Mir351			
Gm24232			
Gm21725		A8HG57	Srsy
Mir5120			
Gm24788			
Gm23205			
Gm22744			
Gm23582			
Gm23862			
Gm25430			
Gm24071			
Gm23654			
Gm22352			
Mir7001			
Gm22416			
Gm24862			
Gm24057			
Snord116l1			
E130116L18Rik		Q8BMV6	E130116L18Rik
Mir467b			
Gm22296			
Gm22910			
Mir409			
n-R5s192			
Gm24823			
Gm27330			
Ccl21c	100041593	P86792	Ccl21b
Ccl21c	100041593	P86793	Ccl21c
Mir501			
Gm22770			
Gm44339			
Gm25660			
n-R5s117			
4632433K11Rik		Q9D656	4632433K11Rik
Gm24566			
Mir370			
Rnu5g			
Gm25802			
Gm26454			
Gm23529			
Gm23412			
Gm22941			
Gm22824			
Gm24988			
Gm27602			
Gm27444			
Gm26111			
Gm11077		F6S4H3	Gm11077
Gm27397			
Gm24091			
Mir6996			
Gm2174		F6ZVF2	Gm2174
n-R5s16			
Gm22502			
Gm44337			
Gm25411			
Gm23848			
Gm24530			
Gm21866		J3QMH4	Gm21866
Gm25274			
Mir8094			
Mir361			
Gm24379			
Gm22838			
Gm22678			
Gm24727			
Gm23609			
Gm25453			
Gm22587			
Gm26342			
Gm25762			
Gm23297			
Rpl10-ps2			
Gm22724			
Gm24026			
Gm23888			
Gm25498			
Gm26274			
Snord14e			
Gm22554			
Gm23156			
Gm27395			
Mir7238			
Gm26301			
Gm25222			
Mir1953			
Gm23974			
Gm26353			
Mir669f			
Gm24430			
Rn7s6			
Gm22148			
Mir6419			
Gm25109			
Mir365-2			
n-R5s193			
Gm25671			
Gm24487			
Gm24970			
Gm22559			
Gm22018			
Gm27989			
Gm25459			
Snord60			
Gm23846			
Gm25120			
Gm27855			
Gm24589			
Mir763			
Mir6410			
Gm22991			
Gm23768			
Gm44477			
Gm50449			
n-R5s36			
Mir7084			
Mir5618			
Mir7689			
Gm24271			
Gm24245			
Mir7075			
Mir6960			
n-R5s155			
Gm24948			
Gm44490			
Gm22294			
Gm25933			
Gm25133			
Mir345			
Snord7			
Gm23118			
Gm22073			
Snord116l14			
Gm22899			
Gm25347			
Mir669k			
n-R5s82			
Gm25143			
Gm25270			
Gm27357			
Gm24260			
Gm24938			
AF357428			
Gm26278			
Snord34			
Gm22768			
Gm11084		F6R5N3	Gm11084
Gm27784			
Gm24962			
Gm25811			
Mir92-1			
Gm26362			
Gm26295			
Gm26473			
Gm22580			
Mir6993			
Gm26061			
Gm23173			
Gm24193			
Gm26327			
Gm25890			
Gm26158			
Gm27866			
Gm23385			
Gm23756			
Gm24442			
Gm11037		F6YAE0	Gm11037
Mir141			
Gm27288			
Mir204			
n-R5s33			
Gm24582			
Gm23435			
Gm25346			
Mir8100			
Gm26409			
Gm24527			
Gm22003			
Gm27540			
Gm22993			
Gm22563			
Gm21773		J3QNB5	Gm21773
Gm23997			
Gm23744			
Gm27509			
Gm22140			
Gm22077			
Mir770			
Gm25632			
Mir882			
Gm25666			
Mir7674			
Gm6807			
Gm24782			
Gm24909			
Gm24470			
Gm22707			
Vis1			
Gm25083			
Gm23114			
Gm25422			
Gm23876			
Gm23949			
Gm23725			
Gm23408			
Mir6374			
Gm25496			
Gm47305			
Gm23713			
Gm22748			
Gm26179			
Mir10b			
Gm25640			
Gm44408			
Gm24597			
Gm25156			
Gm24764			
Gm24730			
Gm23567			
Gm24797			
Gm25283			
Gm25335			
Gm23708			
Mir7081			
n-R5s84			
Gm26434			
Gm24777			
Gm22750			
Gm24521			
Gm22672			
Gm23358			
Mir1983			
Gm24843			
Mir3083			
Gm22339			
Mir344c			
n-R5s87			
Gm24856			
Gm28008			
Gm27805			
Mir6240			
Mir1199			
Gm23005			
Gm22706			
Gm22635			
Gm27749			
Gm25153			
Gm23461			
Gm23137			
Gm24270			
Mir379			
Gm24569			
Gm24322			
Gm27522			
n-TSaga9			
Gm25137			
Gm22571			
Mir3572			
Mir465c-1			
Gm25523			
Gm25381			
Mir290a			
Gm27671			
Gm44351			
Gm27679			
Gm25164			
Gm25362			
Mir7227			
Mir425			
n-R5s76			
Gm26271			
Gm25613			
Mir7117			
Mir6346			
Gm26418			
Gm25731			
CR974586.3	108168679		
Il11ra2	100038993	P70225	Il11ra2
Gm22403			
Gm27781			
Mir154			
n-R5s119			
Gm44365			
Gm19658			
Gm22105			
Gm25151			
Gm25720			
Gm27528			
Gm22210			
Gm23490			
Gm27834			
Gm27454			
Mir6338			
Gm47293			
Gm23196			
Gm24342			
Gm25755			
Gm17402		F6Z0L5	Gm17402
Gm27953			
Gm24784			
Gm22013			
Gm23354			
Gm27659			
Gm23472			
Gm24707			
Mir3079			
Gm24492			
Gm47303			
Gm25970			
Mir7-1			
Gm22057			
Gm17376			
Snord116l8			
Gm22537			
Gm26025			
Gm23727			
Gm23506			
Gm27838			
Gm25534			
Gm25876			
Gm27336			
Gm23032			
Mir6339			
Gm22075			
Mir344b			
Mir217			
Gm22662			
Gm25622			
Gm24464			
Gm25360			
Gm26063			
Gm22552			
Snord21			
Gm27452			
Mir5620			
Gm22755			
Gm27321			
Gm22546			
Gm23806			
AC165294.1	108168681		
Gm25278			
Rny3			
Gm26099			
Gm25603			
Gm25985			
Gm25810			
Gm23440			
Gm26262			
Gm22953			
Snora2b			
Gm22351			
Gm23590			
Gm26139			
Gm24588			
Gm23880			
Gm25167			
Gm26166			
AC125149.2			
Gm22815			
Gm23586			
n-R5s127			
Gm23379			
Gm22926			
Mir1306			
Mir8091			
Mir3620			
Gm23352			
Gm26336			
Gm22943			
Gm27977			
Gm23757			
Gm27627			
Gm25485			
Gm22151			
Gm23181			
Gm27927			
Mir551b			
Gm24847			
Gm24233			
Gm22982			
Mir667			
Snord14d			
Gm24736			
Gm26144			
Gm22721			
Gm22762			
Gm22961			
Gm22401			
Gm27353			
Gm25906			
Gm25301			
Gm22152			
Gm22772			
Gm25844			
Gm23827			
Gm25827			
Gm22969			
Mir1928			
Gm23960			
Mir669g			
Gm26076			
Gm23062			
Mir6925			
Gm23318			
Mir466b-2			
Gm23298			
Mir429			
Mir8099-2			
Gm23059			
Gm24255			
Gm25084			
Snord116l3			
Gm24993			
Gm11065			
Gm16487			
Gm11114		F7A1V1	Gm11114
Gm24234			
Gm25289			
Gm24081			
Gm22545			
Mir3074-1			
Gm27475			
Gm25899			
Gm23409			
Gm25065			
Gm24121			
Gm24062			
Snora33			
Gm27582			
Gm25396			
Gm23228			
Gm24553			
Gm24092			
Gm23751			
U2			
Gm24152			
Gm22718			
Rnu1b1			
Gm22485			
Gm25737			
Gm23646			
Gm25657			
Gm24693			
Gm22240			
Gm23294			
Gm25791			
B930094E09Rik		Q8C4T2	B930094E09Rik
Mir1903			
Gm25344			
Gm23474			
Mir1901			
Snord107			
Gm25315			
n-R5s10			
Gm24747			
Mir337			
Gm24176			
Mir7065			
Gm23344			
Mir339			
Gm25088			
Gm23334			
n-R5s158			
AC137708.1			
Gm22439			
Gm22047			
Gm26123			
Gm25518			
Snord92			
Gm25944			
Gm22448			
Gm26307			
Rny1			
Gm22728			
Gm25317			
Gm24084			
Mir1957b			
n-R5s146			
Mir1982			
Gm22098			
Mir100			
Gm24031			
Mir1668			
Gm23799			
Gm21798		J3QNU5	Gm21798
Mir29c			
Gm25447			
Gm26306			
Gm24151			
Gm50451			
Gm24885			
Gm23476			
Mir7667			
n-R5s121			
Gm24472			
Gm25040			
Gm25846			
Gm22572			
Mir448			
Gm24383			
Mir6416			
Gm27688			
Terc			
Gm17651			
Gm23133			
Gm23639			
Gm24996			
Gm22189			
Gm24332			
Snora24			
Gm22806			
Mir6340			
n-R5s98			
Mir670			
Mir7043			
Gm25923			
Gm17622			
Gm25258			
Gm23075			
Mir493			
Gm22999			
Mir1898			
Gm22016			
Mir7086			
Gm25380			
Gm26373			
Gm26339			
Gm22158			
Gm23546			
Gm25208			
Gm26897		M0QWX3	Gm26897
Gm24701			
Gm24032			
Gm24539			
Gm23745			
Snora64			
Gm22704			
Gm47314			
Gm44467			
Gm27428			
Gm24323			
Mir3474			
Gm23877			
Mir1932			
Gm22839			
Mir1193			
Gm22217			
Gm25778			
Rnu3b4			
Gm26079			
Gm25436			
Gm23682			
Gm26390			
Gm17374		F6SNQ2	Gm17374
Gm22579			
Gm24302			
Mir5121			
Gm25547			
Gm24080			
Gm23948			
Snord49a			
Gm23823			
Gm25565			
Mir216a			
Gm26113			
Gm9955		Q8CEJ8	Gm9955
Gm22141			
Gm24331			
Gm25300			
n-R5s109			
Gm23018			
Mir6901			
DQ267101			
Gm24194			
Gm22383			
Gm23159			
Gm23439			
Gm26145			
Gm23013			
Gm22164			
Mir7008			
n-R5s7			
Gm44390			
Gm23591			
Gm26349			
Mir691			
Gm24105			
Gm25880			
Gm44322			
Gm24403			
Gm25287			
Gm3608			
Mir5617			
Gm22830			
Gm27494			
Gm23631			
Gm25760			
Gm22029			
Mir3082			
Gm22150			
Gm24770			
Gm24845			
Gm22355			
Gm25387			
Gm44465			
Gm24721			
Gm22962			
Gm22464			
Gm24117			
Gm23547			
Gm25409			
Gm28032			
Gm22710			
Gm24001			
Gm25916			
Gm27935			
n-R5s123			
Gm23149			
Gm25296			
Gm25953			
Gm23924			
Gm23368			
Gm27760			
Gm23113			
Gm27920			
Gm22539			
Mir19b-1			
Gm44469			
Gm23656			
Gm25758			
Gm26002			
Gm27421			
Gm11111		F6YG85	Gm11111
Mir8097			
Gm27427			
Gm22115			
Gm22542			
Gm25938			
Gm23248			
Mir466c-1			
Gm26095			
Snora9			
Snord98			
Mir6411			
Gm24745			
Gm23917			
Gm25355			
Gm27783			
Mir7062			
Gm11096			
Gm24875			
Gm24195			
Mir6982			
Gm23501			
Mir6924			
Gm22396			
Gm25154			
Gm27405			
Gm25383			
Gm25929			
Gm27616			
Gm22809			
Gm44407			
Gm23484			
Gm25667			
Mir3062			
B330016D10Rik			
Gm25308			
Gm25399			
Gm25349			
Gm24149			
Gm26041			
Gm22766			
Mir5106			
Gm25514			
Mir8096			
Mir6897			
Gm24144			
Gm23750			
Gm25425			
Gm25497			
Gm22577			
Gm47304			
n-R5s133			
Gm26400			
Gm22286			
Gm24390			
Gm27275			
Gm24180			
Gm23634			
Mir5710			
Gm26039			
Gm22858			
Mir1955			
Gm17661			
Gm22005			
Gm17387		F6Y3H4	Gm17387
Gm23676			
Gm25700			
Gm22444			
Mir7010			
Gm22913			
Gm22621			
Gm44348			
Gm26190			
Gm24454			
Gm24235			
Gm22103			
Gm27286			
Gm23883			
AC132444.3	102633783		
Gm25466			
Gm25087			
